
Sync-Point 0, TimeBin=0, Time: 0.01, Redshift: 99, Systemstep: 0, Dloga: 0, Nsync-grv:      10648, Nsync-hyd:          0
Sync-Point 151, TimeBin=19, Time: 0.0197207, Redshift: 49.7082, Systemstep: 8.84894e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 152, TimeBin=19, Time: 0.0198096, Redshift: 49.4807, Systemstep: 8.88883e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 153, TimeBin=19, Time: 0.0198989, Redshift: 49.2541, Systemstep: 8.92889e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 154, TimeBin=19, Time: 0.0199885, Redshift: 49.0286, Systemstep: 8.96914e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 155, TimeBin=19, Time: 0.0200786, Redshift: 48.8042, Systemstep: 9.00957e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 156, TimeBin=19, Time: 0.0201691, Redshift: 48.5807, Systemstep: 9.05018e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 157, TimeBin=19, Time: 0.0202601, Redshift: 48.3582, Systemstep: 9.09097e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 158, TimeBin=19, Time: 0.0203514, Redshift: 48.1367, Systemstep: 9.13194e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 159, TimeBin=19, Time: 0.0204431, Redshift: 47.9162, Systemstep: 9.17311e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 160, TimeBin=19, Time: 0.0205353, Redshift: 47.6968, Systemstep: 9.21445e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 161, TimeBin=19, Time: 0.0206278, Redshift: 47.4782, Systemstep: 9.25599e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 162, TimeBin=19, Time: 0.0207208, Redshift: 47.2607, Systemstep: 9.29771e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 163, TimeBin=19, Time: 0.0208142, Redshift: 47.0442, Systemstep: 9.33961e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 164, TimeBin=19, Time: 0.020908, Redshift: 46.8286, Systemstep: 9.38171e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 165, TimeBin=19, Time: 0.0210022, Redshift: 46.614, Systemstep: 9.424e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 166, TimeBin=19, Time: 0.0210969, Redshift: 46.4003, Systemstep: 9.46647e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 167, TimeBin=19, Time: 0.021192, Redshift: 46.1876, Systemstep: 9.50914e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 168, TimeBin=19, Time: 0.0212875, Redshift: 45.9759, Systemstep: 9.552e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 169, TimeBin=19, Time: 0.0213835, Redshift: 45.7651, Systemstep: 9.59506e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 170, TimeBin=19, Time: 0.0214799, Redshift: 45.5553, Systemstep: 9.63831e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 171, TimeBin=19, Time: 0.0215767, Redshift: 45.3464, Systemstep: 9.68175e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 172, TimeBin=19, Time: 0.0216739, Redshift: 45.1384, Systemstep: 9.72539e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 173, TimeBin=19, Time: 0.0217716, Redshift: 44.9314, Systemstep: 9.76923e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 174, TimeBin=19, Time: 0.0218697, Redshift: 44.7253, Systemstep: 9.81326e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 175, TimeBin=19, Time: 0.0219683, Redshift: 44.5201, Systemstep: 9.85749e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 176, TimeBin=19, Time: 0.0220673, Redshift: 44.3158, Systemstep: 9.90192e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 177, TimeBin=19, Time: 0.0221668, Redshift: 44.1125, Systemstep: 9.94655e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 178, TimeBin=19, Time: 0.0222667, Redshift: 43.9101, Systemstep: 9.99139e-05, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 179, TimeBin=19, Time: 0.0223671, Redshift: 43.7086, Systemstep: 0.000100364, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 180, TimeBin=19, Time: 0.0224679, Redshift: 43.5079, Systemstep: 0.000100817, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 181, TimeBin=19, Time: 0.0225692, Redshift: 43.3082, Systemstep: 0.000101271, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 182, TimeBin=19, Time: 0.0226709, Redshift: 43.1094, Systemstep: 0.000101727, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 183, TimeBin=19, Time: 0.0227731, Redshift: 42.9115, Systemstep: 0.000102186, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 184, TimeBin=19, Time: 0.0228757, Redshift: 42.7144, Systemstep: 0.000102647, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 185, TimeBin=19, Time: 0.0229788, Redshift: 42.5183, Systemstep: 0.000103109, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 186, TimeBin=19, Time: 0.0230824, Redshift: 42.323, Systemstep: 0.000103574, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 187, TimeBin=19, Time: 0.0231865, Redshift: 42.1286, Systemstep: 0.000104041, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 188, TimeBin=19, Time: 0.023291, Redshift: 41.9351, Systemstep: 0.00010451, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 189, TimeBin=19, Time: 0.0233959, Redshift: 41.7424, Systemstep: 0.000104981, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 190, TimeBin=19, Time: 0.0235014, Redshift: 41.5507, Systemstep: 0.000105454, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 191, TimeBin=19, Time: 0.0236073, Redshift: 41.3597, Systemstep: 0.000105929, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 192, TimeBin=19, Time: 0.0237137, Redshift: 41.1697, Systemstep: 0.000106407, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 193, TimeBin=19, Time: 0.0238206, Redshift: 40.9804, Systemstep: 0.000106886, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 194, TimeBin=19, Time: 0.023928, Redshift: 40.7921, Systemstep: 0.000107368, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 195, TimeBin=19, Time: 0.0240358, Redshift: 40.6045, Systemstep: 0.000107852, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 196, TimeBin=19, Time: 0.0241442, Redshift: 40.4178, Systemstep: 0.000108338, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 197, TimeBin=19, Time: 0.024253, Redshift: 40.232, Systemstep: 0.000108827, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 198, TimeBin=19, Time: 0.0243623, Redshift: 40.047, Systemstep: 0.000109317, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 199, TimeBin=19, Time: 0.0244721, Redshift: 39.8628, Systemstep: 0.00010981, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 200, TimeBin=19, Time: 0.0245824, Redshift: 39.6794, Systemstep: 0.000110305, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 201, TimeBin=19, Time: 0.0246932, Redshift: 39.4969, Systemstep: 0.000110802, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 202, TimeBin=19, Time: 0.0248045, Redshift: 39.3152, Systemstep: 0.000111301, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 203, TimeBin=19, Time: 0.0249163, Redshift: 39.1343, Systemstep: 0.000111803, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 204, TimeBin=19, Time: 0.0250287, Redshift: 38.9542, Systemstep: 0.000112307, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 205, TimeBin=19, Time: 0.0251415, Redshift: 38.7749, Systemstep: 0.000112813, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 206, TimeBin=19, Time: 0.0252548, Redshift: 38.5964, Systemstep: 0.000113322, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 207, TimeBin=19, Time: 0.0253686, Redshift: 38.4188, Systemstep: 0.000113833, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 208, TimeBin=19, Time: 0.025483, Redshift: 38.2419, Systemstep: 0.000114346, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 209, TimeBin=19, Time: 0.0255978, Redshift: 38.0658, Systemstep: 0.000114861, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 210, TimeBin=19, Time: 0.0257132, Redshift: 37.8905, Systemstep: 0.000115379, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 211, TimeBin=19, Time: 0.0258291, Redshift: 37.716, Systemstep: 0.000115899, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 212, TimeBin=19, Time: 0.0259455, Redshift: 37.5423, Systemstep: 0.000116421, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 213, TimeBin=19, Time: 0.0260625, Redshift: 37.3693, Systemstep: 0.000116946, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 214, TimeBin=19, Time: 0.0261799, Redshift: 37.1972, Systemstep: 0.000117473, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 215, TimeBin=19, Time: 0.0262979, Redshift: 37.0258, Systemstep: 0.000118003, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 216, TimeBin=19, Time: 0.0264165, Redshift: 36.8552, Systemstep: 0.000118534, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 217, TimeBin=19, Time: 0.0265356, Redshift: 36.6853, Systemstep: 0.000119069, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 218, TimeBin=19, Time: 0.0266552, Redshift: 36.5162, Systemstep: 0.000119605, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 219, TimeBin=19, Time: 0.0267753, Redshift: 36.3479, Systemstep: 0.000120145, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 220, TimeBin=19, Time: 0.026896, Redshift: 36.1803, Systemstep: 0.000120686, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 221, TimeBin=19, Time: 0.0270172, Redshift: 36.0134, Systemstep: 0.00012123, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 222, TimeBin=19, Time: 0.027139, Redshift: 35.8473, Systemstep: 0.000121776, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 223, TimeBin=19, Time: 0.0272613, Redshift: 35.682, Systemstep: 0.000122325, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 224, TimeBin=19, Time: 0.0273842, Redshift: 35.5174, Systemstep: 0.000122877, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 225, TimeBin=19, Time: 0.0275076, Redshift: 35.3536, Systemstep: 0.000123431, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 226, TimeBin=19, Time: 0.0276316, Redshift: 35.1904, Systemstep: 0.000123987, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 227, TimeBin=19, Time: 0.0277562, Redshift: 35.028, Systemstep: 0.000124546, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 228, TimeBin=19, Time: 0.0278813, Redshift: 34.8664, Systemstep: 0.000125107, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 229, TimeBin=19, Time: 0.0280069, Redshift: 34.7054, Systemstep: 0.000125671, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 230, TimeBin=19, Time: 0.0281332, Redshift: 34.5452, Systemstep: 0.000126237, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 231, TimeBin=19, Time: 0.02826, Redshift: 34.3857, Systemstep: 0.000126806, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 232, TimeBin=19, Time: 0.0283874, Redshift: 34.2269, Systemstep: 0.000127378, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 233, TimeBin=19, Time: 0.0285153, Redshift: 34.0689, Systemstep: 0.000127952, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 234, TimeBin=19, Time: 0.0286438, Redshift: 33.9115, Systemstep: 0.000128529, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 235, TimeBin=19, Time: 0.0287729, Redshift: 33.7549, Systemstep: 0.000129108, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 236, TimeBin=19, Time: 0.0289026, Redshift: 33.5989, Systemstep: 0.00012969, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 237, TimeBin=19, Time: 0.0290329, Redshift: 33.4437, Systemstep: 0.000130275, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 238, TimeBin=19, Time: 0.0291638, Redshift: 33.2891, Systemstep: 0.000130862, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 239, TimeBin=19, Time: 0.0292952, Redshift: 33.1353, Systemstep: 0.000131452, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 240, TimeBin=19, Time: 0.0294273, Redshift: 32.9821, Systemstep: 0.000132044, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 241, TimeBin=19, Time: 0.0295599, Redshift: 32.8296, Systemstep: 0.000132639, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 242, TimeBin=19, Time: 0.0296931, Redshift: 32.6778, Systemstep: 0.000133237, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 243, TimeBin=19, Time: 0.029827, Redshift: 32.5267, Systemstep: 0.000133838, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 244, TimeBin=19, Time: 0.0299614, Redshift: 32.3762, Systemstep: 0.000134441, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 245, TimeBin=19, Time: 0.0300965, Redshift: 32.2265, Systemstep: 0.000135047, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 246, TimeBin=19, Time: 0.0302321, Redshift: 32.0774, Systemstep: 0.000135656, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 247, TimeBin=19, Time: 0.0303684, Redshift: 31.929, Systemstep: 0.000136267, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 248, TimeBin=19, Time: 0.0305053, Redshift: 31.7812, Systemstep: 0.000136881, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 249, TimeBin=19, Time: 0.0306428, Redshift: 31.6341, Systemstep: 0.000137498, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 250, TimeBin=19, Time: 0.0307809, Redshift: 31.4877, Systemstep: 0.000138118, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 251, TimeBin=19, Time: 0.0309196, Redshift: 31.3419, Systemstep: 0.000138741, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 252, TimeBin=19, Time: 0.031059, Redshift: 31.1968, Systemstep: 0.000139366, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 253, TimeBin=19, Time: 0.031199, Redshift: 31.0523, Systemstep: 0.000139994, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 254, TimeBin=19, Time: 0.0313396, Redshift: 30.9085, Systemstep: 0.000140625, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 255, TimeBin=19, Time: 0.0314809, Redshift: 30.7653, Systemstep: 0.000141259, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 256, TimeBin=19, Time: 0.0316228, Redshift: 30.6228, Systemstep: 0.000141896, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 257, TimeBin=19, Time: 0.0317653, Redshift: 30.4809, Systemstep: 0.000142535, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 258, TimeBin=19, Time: 0.0319085, Redshift: 30.3396, Systemstep: 0.000143178, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 259, TimeBin=19, Time: 0.0320523, Redshift: 30.199, Systemstep: 0.000143823, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 260, TimeBin=19, Time: 0.0321968, Redshift: 30.059, Systemstep: 0.000144471, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 261, TimeBin=19, Time: 0.0323419, Redshift: 29.9196, Systemstep: 0.000145123, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 262, TimeBin=19, Time: 0.0324877, Redshift: 29.7809, Systemstep: 0.000145777, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 263, TimeBin=19, Time: 0.0326341, Redshift: 29.6428, Systemstep: 0.000146434, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 264, TimeBin=19, Time: 0.0327812, Redshift: 29.5053, Systemstep: 0.000147094, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 265, TimeBin=19, Time: 0.032929, Redshift: 29.3684, Systemstep: 0.000147757, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 266, TimeBin=19, Time: 0.0330774, Redshift: 29.2321, Systemstep: 0.000148423, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 267, TimeBin=19, Time: 0.0332265, Redshift: 29.0965, Systemstep: 0.000149092, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 268, TimeBin=19, Time: 0.0333762, Redshift: 28.9614, Systemstep: 0.000149764, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 269, TimeBin=19, Time: 0.0335267, Redshift: 28.827, Systemstep: 0.000150439, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 270, TimeBin=19, Time: 0.0336778, Redshift: 28.6931, Systemstep: 0.000151117, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 271, TimeBin=19, Time: 0.0338296, Redshift: 28.5599, Systemstep: 0.000151798, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 272, TimeBin=19, Time: 0.0339821, Redshift: 28.4273, Systemstep: 0.000152482, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 273, TimeBin=19, Time: 0.0341353, Redshift: 28.2952, Systemstep: 0.00015317, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 274, TimeBin=19, Time: 0.0342891, Redshift: 28.1638, Systemstep: 0.00015386, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 275, TimeBin=19, Time: 0.0344437, Redshift: 28.0329, Systemstep: 0.000154554, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 276, TimeBin=19, Time: 0.0345989, Redshift: 27.9026, Systemstep: 0.00015525, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 277, TimeBin=19, Time: 0.0347549, Redshift: 27.7729, Systemstep: 0.00015595, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 278, TimeBin=19, Time: 0.0349115, Redshift: 27.6438, Systemstep: 0.000156653, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 279, TimeBin=19, Time: 0.0350689, Redshift: 27.5153, Systemstep: 0.000157359, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 280, TimeBin=19, Time: 0.0352269, Redshift: 27.3874, Systemstep: 0.000158068, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 281, TimeBin=19, Time: 0.0353857, Redshift: 27.26, Systemstep: 0.000158781, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 282, TimeBin=19, Time: 0.0355452, Redshift: 27.1332, Systemstep: 0.000159496, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 283, TimeBin=19, Time: 0.0357054, Redshift: 27.0069, Systemstep: 0.000160215, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 284, TimeBin=19, Time: 0.0358664, Redshift: 26.8813, Systemstep: 0.000160937, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 285, TimeBin=19, Time: 0.036028, Redshift: 26.7562, Systemstep: 0.000161663, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 286, TimeBin=19, Time: 0.0361904, Redshift: 26.6316, Systemstep: 0.000162391, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 287, TimeBin=19, Time: 0.0363536, Redshift: 26.5076, Systemstep: 0.000163123, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 288, TimeBin=19, Time: 0.0365174, Redshift: 26.3842, Systemstep: 0.000163859, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 289, TimeBin=19, Time: 0.036682, Redshift: 26.2613, Systemstep: 0.000164597, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 290, TimeBin=19, Time: 0.0368473, Redshift: 26.139, Systemstep: 0.000165339, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 291, TimeBin=19, Time: 0.0370134, Redshift: 26.0172, Systemstep: 0.000166084, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 292, TimeBin=19, Time: 0.0371803, Redshift: 25.896, Systemstep: 0.000166833, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 293, TimeBin=19, Time: 0.0373479, Redshift: 25.7753, Systemstep: 0.000167585, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0
